adaptation_fraction,repeat,adaptation_n,evaluation_n,method,score_threshold,platt_slope,platt_intercept,brier,log_loss,accuracy,balanced_accuracy,macro_f1,fake_recall,real_recall,predicted_real_rate
0.1,114,2058,18529,locked_zero_threshold,0.0,,,,,0.4328350153812942,0.5141668913437867,0.4238649419167042,0.6655783582089553,0.3627554244786181,0.356198391710292
0.1,114,2058,18529,adaptation_balanced_accuracy_threshold,-0.05891849745975031,,,,,0.45399104107075394,0.5164392334855111,0.4394329920298323,0.632695895522388,0.40018257144863423,0.3925738032273733
0.1,114,2058,18529,adaptation_platt_probability_0.5,,0.10000362976707886,1.2262437341953543,0.1780372605518149,0.5414415236652402,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,115,2058,18529,locked_zero_threshold,0.0,,,,,0.43720654109773865,0.5183147060935055,0.42791802635278353,0.6693097014925373,0.3673197106944737,0.3588428949214744
0.1,115,2058,18529,adaptation_balanced_accuracy_threshold,0.24141675345968133,,,,,0.36531922931620703,0.5131105649863177,0.36531907957666543,0.7882462686567164,0.23797486131591883,0.23190674078471585
0.1,115,2058,18529,adaptation_platt_probability_0.5,,-0.07039223475393946,1.1843880009909256,0.17797063226495163,0.5412747113576024,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,116,2058,18529,locked_zero_threshold,0.0,,,,,0.4342382211668196,0.5143462973341634,0.42494087266065783,0.6634794776119403,0.3652131170563865,0.35857304765502723
0.1,116,2058,18529,adaptation_balanced_accuracy_threshold,0.04675629163594375,,,,,0.4188569269793297,0.5128154142522063,0.41292196999767006,0.6877332089552238,0.33789761954918895,0.33196610718333425
0.1,116,2058,18529,adaptation_platt_probability_0.5,,0.05775192287026848,1.2173084701747419,0.1779171142936949,0.5411251587775969,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,117,2058,18529,locked_zero_threshold,0.0,,,,,0.4345080684332668,0.5157442655586613,0.42541448070065824,0.6669776119402985,0.3645109191770241,0.3572238113227913
0.1,117,2058,18529,adaptation_balanced_accuracy_threshold,-0.3832180530544259,,,,,0.5544821630956879,0.503008593670577,0.4855623018240809,0.40718283582089554,0.5988343515202584,0.5974418479140806
0.1,117,2058,18529,adaptation_platt_probability_0.5,,0.16807562026612233,1.245318757045059,0.17837858263509226,0.5423363190006495,0.7685789842948891,0.5000814945836438,0.43480341273310025,0.0002332089552238806,0.9999297802120638,0.9998920610934211
0.1,118,2058,18529,locked_zero_threshold,0.0,,,,,0.43601921312537106,0.5161568805042619,0.4266146614381183,0.6653451492537313,0.3669686117547925,0.3594905283609477
0.1,118,2058,18529,adaptation_balanced_accuracy_threshold,-0.10124734528772134,,,,,0.46883264072534947,0.5161521151221982,0.4491207399678472,0.6042444029850746,0.4280598272593217,0.4205839494845917
0.1,118,2058,18529,adaptation_platt_probability_0.5,,-0.08287323713333924,1.1809168037223163,0.17800860037825125,0.5413782094779955,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,119,2058,18529,locked_zero_threshold,0.0,,,,,0.4353715796858978,0.5152465942747815,0.42595622851345394,0.663945895522388,0.36654729302717504,0.3594905283609477
0.1,119,2058,18529,adaptation_balanced_accuracy_threshold,0.1742907345741041,,,,,0.3825354849155378,0.5109455094445615,0.38176055857342645,0.75,0.271891018889123,0.26682497706298236
0.1,119,2058,18529,adaptation_platt_probability_0.5,,0.029951302135397845,1.2092530214029042,0.17787634989750686,0.5410167224987962,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,120,2058,18529,locked_zero_threshold,0.0,,,,,0.4336985266339252,0.5135877254762631,0.4243923091508426,0.6623134328358209,0.36486201811670527,0.35857304765502723
0.1,120,2058,18529,adaptation_balanced_accuracy_threshold,-0.06291882490924544,,,,,0.4556640941227265,0.5158162539420027,0.44041221996131585,0.6277985074626866,0.40383400042131873,0.3965135733175023
0.1,120,2058,18529,adaptation_platt_probability_0.5,,0.07110995045098771,1.2190067547820074,0.17794686887386715,0.5412044793079651,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,121,2058,18529,locked_zero_threshold,0.0,,,,,0.43278104592800476,0.5137243085315994,0.4237390245750093,0.6644123134328358,0.36303630363036304,0.3566841167898969
0.1,121,2058,18529,adaptation_balanced_accuracy_threshold,-0.018096107565326647,,,,,0.4394732581358951,0.5144106791196744,0.42878137196435373,0.6539179104477612,0.3749034477915877,0.3682335797938367
0.1,121,2058,18529,adaptation_platt_probability_0.5,,0.07143658138075368,1.2192044893541023,0.17794947659920754,0.5412103627291927,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,122,2058,18529,locked_zero_threshold,0.0,,,,,0.43466997679313507,0.5157681006569219,0.4255393199237055,0.6667444029850746,0.36479179832876907,0.3574936585892385
0.1,122,2058,18529,adaptation_balanced_accuracy_threshold,-0.08344693998348424,,,,,0.4628420314102218,0.5182855160813795,0.44583485263448663,0.6215018656716418,0.4150691664911172,0.40660586108262725
0.1,122,2058,18529,adaptation_platt_probability_0.5,,-0.00908678913834083,1.199008570716513,0.17786869629780247,0.5409969966246114,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,123,2058,18529,locked_zero_threshold,0.0,,,,,0.4342382211668196,0.5136943406650128,0.424812052996893,0.6616138059701493,0.3657748753598764,0.35943655890765824
0.1,123,2058,18529,adaptation_balanced_accuracy_threshold,0.04453028596277708,,,,,0.41977440768525015,0.512271358278651,0.41355599806110027,0.6844682835820896,0.3400744329752124,0.33439473258135893
0.1,123,2058,18529,adaptation_platt_probability_0.5,,0.1321661690924717,1.2379207092033875,0.1781720341860908,0.5418050102508091,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,124,2058,18529,locked_zero_threshold,0.0,,,,,0.4335366182740569,0.5132379120434273,0.4242036273441865,0.6616138059701493,0.36486201811670527,0.3587349560148956
0.1,124,2058,18529,adaptation_balanced_accuracy_threshold,0.034247439158022364,,,,,0.4222030330832749,0.5126288847525591,0.41550850976986015,0.6809701492537313,0.3442876202513868,0.3384424415780668
0.1,124,2058,18529,adaptation_platt_probability_0.5,,0.16518886472034272,1.2489233031859737,0.17835543818525346,0.5422874587536726,0.7685789842948891,0.5000814945836438,0.43480341273310025,0.0002332089552238806,0.9999297802120638,0.9998920610934211
0.1,125,2058,18529,locked_zero_threshold,0.0,,,,,0.4357493658589239,0.5152478797816269,0.42623519779420627,0.6632462686567164,0.36724949090653747,0.3601921312537104
0.1,125,2058,18529,adaptation_balanced_accuracy_threshold,-0.10782775839783537,,,,,0.4712072966700847,0.5147631454456179,0.45021067664974224,0.5958488805970149,0.4336774102942209,0.4268444060661665
0.1,125,2058,18529,adaptation_platt_probability_0.5,,0.05133847416863018,1.2164276962802505,0.1779053174295159,0.5410931671146948,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,126,2058,18529,locked_zero_threshold,0.0,,,,,0.43493982405958226,0.5153731880412558,0.42566201564877193,0.6651119402985075,0.36563443578400395,0.35851907820173784
0.1,126,2058,18529,adaptation_balanced_accuracy_threshold,-0.06649614168756485,,,,,0.4584165362404879,0.5173623747834453,0.4426543837430751,0.6270988805970149,0.40762586896987574,0.39958983215500027
0.1,126,2058,18529,adaptation_platt_probability_0.5,,-0.054472751799096455,1.188040802604772,0.17793081035936567,0.5411671604766746,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,127,2058,18529,locked_zero_threshold,0.0,,,,,0.4339683739003724,0.5147412099498295,0.4248184301560608,0.6651119402985075,0.3643704796011516,0.35754762804252793
0.1,127,2058,18529,adaptation_balanced_accuracy_threshold,-0.05718504913354283,,,,,0.45372119380430675,0.5159377056810952,0.43912588580773354,0.6317630597014925,0.400112351660698,0.39273571158724163
0.1,127,2058,18529,adaptation_platt_probability_0.5,,0.08988952423767692,1.2258560474075446,0.1780006440506613,0.5413480356251923,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,128,2058,18529,locked_zero_threshold,0.0,,,,,0.4344001295266879,0.5141256486814925,0.4250170033767977,0.6625466417910447,0.36570465557194015,0.35916671164121106
0.1,128,2058,18529,adaptation_balanced_accuracy_threshold,-0.08510734533049358,,,,,0.46332775648982677,0.5166456351196409,0.44571420498879544,0.6159048507462687,0.41738641949301314,0.4096821199201252
0.1,128,2058,18529,adaptation_platt_probability_0.5,,0.015686940784591267,1.2056340999920678,0.1778669105149928,0.5409915853607342,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,129,2058,18529,locked_zero_threshold,0.0,,,,,0.43429219062010904,0.5148703747299944,0.4250837451799278,0.6648787313432836,0.36486201811670527,0.3579793836688434
0.1,129,2058,18529,adaptation_balanced_accuracy_threshold,-0.039746392616820225,,,,,0.44773058448917913,0.5149743124618115,0.4347678010809384,0.6401585820895522,0.38979004283407065,0.38285930163527443
0.1,129,2058,18529,adaptation_platt_probability_0.5,,0.038968821728732984,1.2112917245993808,0.17788645683817197,0.5410433721706632,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,130,2058,18529,locked_zero_threshold,0.0,,,,,0.4356953964056344,0.5153757590549465,0.4262208241864144,0.6637126865671642,0.36703883154272876,0.3599222839872632
0.1,130,2058,18529,adaptation_balanced_accuracy_threshold,-0.23995893022898274,,,,,0.5126558367963733,0.5084777538864556,0.4709043760479812,0.5006996268656716,0.5162558809072396,0.5123320200766366
0.1,130,2058,18529,adaptation_platt_probability_0.5,,0.03777805237461525,1.211792238303154,0.17788504217569545,0.5410392667646148,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,131,2058,18529,locked_zero_threshold,0.0,,,,,0.4347239462464245,0.51580321055089,0.42558621638582955,0.6667444029850746,0.36486201811670527,0.35754762804252793
0.1,131,2058,18529,adaptation_balanced_accuracy_threshold,-0.06342031538747783,,,,,0.4567974526418047,0.517531496719059,0.4416080071690708,0.6305970149253731,0.4044659785127449,0.39635166495763396
0.1,131,2058,18529,adaptation_platt_probability_0.5,,0.004111932805669162,1.2022741005431614,0.17786485929600082,0.5409863167250198,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,132,2058,18529,locked_zero_threshold,0.0,,,,,0.4348318851530034,0.5157919357551823,0.42566409139188566,0.6665111940298507,0.36507267748051403,0.35776350585568567
0.1,132,2058,18529,adaptation_balanced_accuracy_threshold,-0.17029350101015295,,,,,0.49079820821415077,0.5129205064838017,0.46121169142708607,0.5541044776119403,0.47173653535566323,0.46575638188785146
0.1,132,2058,18529,adaptation_platt_probability_0.5,,0.05748961753517535,1.2155333808724593,0.1779162644243488,0.5411234380399981,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,133,2058,18529,locked_zero_threshold,0.0,,,,,0.4395272275891845,0.5203133990359976,0.4300283644201738,0.6707089552238806,0.3699178428481146,0.36051594797344705
0.1,133,2058,18529,adaptation_balanced_accuracy_threshold,-2.2769128724733707,,,,,0.7634518862323925,0.4977239896603982,0.4358254784747653,0.003031716417910448,0.992416262902886,0.993469696151978
0.1,133,2058,18529,adaptation_platt_probability_0.5,,-0.20075706452225106,1.1498864529747974,0.1786365362929225,0.5430961177769648,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,134,2058,18529,locked_zero_threshold,0.0,,,,,0.436504938204976,0.5161468912153997,0.42697108688527513,0.6644123134328358,0.36788146899796365,0.36040800906686815
0.1,134,2058,18529,adaptation_balanced_accuracy_threshold,-0.37063910281024415,,,,,0.5515138431647687,0.5045003220153708,0.48536471900181877,0.41697761194029853,0.592023032090443,0.5899400939068488
0.1,134,2058,18529,adaptation_platt_probability_0.5,,0.05919499105249941,1.2171394722380422,0.17791976372556043,0.5411314366587492,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,135,2058,18529,locked_zero_threshold,0.0,,,,,0.4361271520319499,0.5170420461286364,0.4268688385385262,0.6676772388059702,0.3664068534513026,0.35851907820173784
0.1,135,2058,18529,adaptation_balanced_accuracy_threshold,0.23389082253628815,,,,,0.36720816018133734,0.5127095196023255,0.3671951547606389,0.7835820895522388,0.24183694965241204,0.23595444978142371
0.1,135,2058,18529,adaptation_platt_probability_0.5,,-0.07361896602737611,1.182945908395869,0.17797942698022948,0.5412998432907362,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,136,2058,18529,locked_zero_threshold,0.0,,,,,0.4366668465648443,0.5177191234028928,0.4274014188989004,0.6686100746268657,0.36682817217892,0.3586270171083167
0.1,136,2058,18529,adaptation_balanced_accuracy_threshold,-0.25865957893002345,,,,,0.519024232284527,0.5089534651107219,0.4741458270010001,0.490205223880597,0.5277017063408469,0.5235576663608398
0.1,136,2058,18529,adaptation_platt_probability_0.5,,-0.019899698776501717,1.1961091515557394,0.17787666533797145,0.5410187020121787,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,137,2058,18529,locked_zero_threshold,0.0,,,,,0.43466997679313507,0.5138937252331139,0.42517007933989803,0.6613805970149254,0.3664068534513026,0.3599762534405527
0.1,137,2058,18529,adaptation_balanced_accuracy_threshold,-0.1080211424947023,,,,,0.4690485185385072,0.5128697821850301,0.448303655189242,0.5944496268656716,0.4312899375043887,0.4253332613740623
0.1,137,2058,18529,adaptation_platt_probability_0.5,,0.16511398021798399,1.2437930285438705,0.17835751691513288,0.5422859344902353,0.7685789842948891,0.5000814945836438,0.43480341273310025,0.0002332089552238806,0.9999297802120638,0.9998920610934211
0.1,138,2058,18529,locked_zero_threshold,0.0,,,,,0.4366128771115549,0.5168690676724865,0.42719405870315125,0.6662779850746269,0.3674601502703462,0.35965243672081604
0.1,138,2058,18529,adaptation_balanced_accuracy_threshold,0.12898272047583245,,,,,0.3950563980786875,0.5115120085662901,0.3930170983685276,0.7283115671641791,0.29471244996840107,0.28938420853796754
0.1,138,2058,18529,adaptation_platt_probability_0.5,,-0.0021414761243806237,1.2006948527837442,0.17786586616260208,0.5409891775582801,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,139,2058,18529,locked_zero_threshold,0.0,,,,,0.43515570187274005,0.515595122200772,0.4258654196393841,0.6653451492537313,0.36584509514781266,0.3586270171083167
0.1,139,2058,18529,adaptation_balanced_accuracy_threshold,-0.08499543706169416,,,,,0.46435317610232607,0.5185351418596925,0.44689398694131344,0.6194029850746269,0.4176672986447581,0.4090884559339414
0.1,139,2058,18529,adaptation_platt_probability_0.5,,-0.010149793785046067,1.1987921159352584,0.17786929522977263,0.5409986003871221,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,140,2058,18529,locked_zero_threshold,0.0,,,,,0.4372605105510281,0.5178608484856106,0.42786861533546217,0.667910447761194,0.3678112492100274,0.35954449781423714
0.1,140,2058,18529,adaptation_balanced_accuracy_threshold,0.36321772617349557,,,,,0.32996923741162504,0.509998262846291,0.32745013026846426,0.8451492537313433,0.17484727196123867,0.170219655674888
0.1,140,2058,18529,adaptation_platt_probability_0.5,,-0.044170077894218555,1.1901364952188989,0.17791016750653946,0.5411099703584606,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,141,2058,18529,locked_zero_threshold,0.0,,,,,0.435641426952345,0.5168075516665671,0.4264629047128373,0.667910447761194,0.36570465557194015,0.357925414215554
0.1,141,2058,18529,adaptation_balanced_accuracy_threshold,0.22675702477816526,,,,,0.3682335797938367,0.5122356834167062,0.36820199944842325,0.7803171641791045,0.24415420265430798,0.2384910140860273
0.1,141,2058,18529,adaptation_platt_probability_0.5,,-0.057256484815173585,1.1880936884302697,0.17793746837369315,0.5411846587934254,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,142,2058,18529,locked_zero_threshold,0.0,,,,,0.43520967132602945,0.5149782754255896,0.42578354843057553,0.6634794776119403,0.36647707323923884,0.35954449781423714
0.1,142,2058,18529,adaptation_balanced_accuracy_threshold,0.09016723531786763,,,,,0.40547250256354905,0.5115241676597002,0.40189511686617296,0.7089552238805971,0.3140931114388035,0.3087592422688758
0.1,142,2058,18529,adaptation_platt_probability_0.5,,0.015914119392485063,1.20573630874978,0.1778670408136067,0.5409918757686746,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,143,2058,18529,locked_zero_threshold,0.0,,,,,0.435641426952345,0.5166445624992795,0.4264310402898769,0.6674440298507462,0.36584509514781266,0.35814129202871176
0.1,143,2058,18529,adaptation_balanced_accuracy_threshold,0.06205833294019264,,,,,0.4149171568892007,0.5144086157583685,0.4100207481913102,0.6996268656716418,0.32919036584509515,0.3225214528576826
0.1,143,2058,18529,adaptation_platt_probability_0.5,,-0.17021658192529282,1.1610966672161933,0.17842111642947042,0.5425198347517844,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,144,2058,18529,locked_zero_threshold,0.0,,,,,0.4363969992983971,0.518114036018559,0.42727838971754717,0.6702425373134329,0.3659855347236851,0.3576015974958174
0.1,144,2058,18529,adaptation_balanced_accuracy_threshold,-0.7139581424104909,,,,,0.6415348912515516,0.4939562182242359,0.49392343548948364,0.21921641791044777,0.768696018538024,0.7714933347725188
0.1,144,2058,18529,adaptation_platt_probability_0.5,,-0.005635075907603964,1.199825906959819,0.1778670692869266,0.5409924898793946,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,145,2058,18529,locked_zero_threshold,0.0,,,,,0.4356953964056344,0.5171686398951105,0.426573370109818,0.6688432835820896,0.36549399620813144,0.35754762804252793
0.1,145,2058,18529,adaptation_balanced_accuracy_threshold,0.3629167817949381,,,,,0.32932160397215177,0.5098214278696049,0.32671906457399913,0.8458488805970149,0.17379397514219508,0.16924820551567812
0.1,145,2058,18529,adaptation_platt_probability_0.5,,-0.042489396354353115,1.1912772983465465,0.17790749366285113,0.5411027376988997,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,146,2058,18529,locked_zero_threshold,0.0,,,,,0.4346160073398456,0.5156514961793099,0.4254765326387197,0.6665111940298507,0.36479179832876907,0.35754762804252793
0.1,146,2058,18529,adaptation_balanced_accuracy_threshold,0.16845029734903172,,,,,0.3832370878083005,0.5104240030624212,0.38237313766097747,0.7472014925373134,0.27364651358752895,0.26882184683469157
0.1,146,2058,18529,adaptation_platt_probability_0.5,,0.021806979152487374,1.206627805028992,0.17787011162254202,0.5409997531856992,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,147,2058,18529,locked_zero_threshold,0.0,,,,,0.4359652436720816,0.5176701676995263,0.4268713502636031,0.6697761194029851,0.3655642159960677,0.35738571968265964
0.1,147,2058,18529,adaptation_balanced_accuracy_threshold,-0.1642224115051536,,,,,0.48934103297533593,0.5142543876886895,0.460856043807219,0.5606343283582089,0.46787444701917,0.4612769172648281
0.1,147,2058,18529,adaptation_platt_probability_0.5,,-0.020293576820660658,1.1965574858294479,0.17787709569866061,0.5410199206319711,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,148,2058,18529,locked_zero_threshold,0.0,,,,,0.43531761023260834,0.5159449356336078,0.4260540061982188,0.6660447761194029,0.36584509514781266,0.3584651087484484
0.1,148,2058,18529,adaptation_balanced_accuracy_threshold,0.16916577867653262,,,,,0.3835069350747477,0.5107625416995494,0.38264086535086894,0.7476679104477612,0.2738571729513377,0.268875816287981
0.1,148,2058,18529,adaptation_platt_probability_0.5,,-0.02269682289100741,1.1958070023157261,0.17787944674371814,0.5410262222708664,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,149,2058,18529,locked_zero_threshold,0.0,,,,,0.43547951859247663,0.515235319479074,0.42603367359553296,0.6637126865671642,0.3667579523909838,0.35970640617410543
0.1,149,2058,18529,adaptation_balanced_accuracy_threshold,-0.02550151101981929,,,,,0.4450321118247072,0.5168045794437335,0.43328220182591415,0.6504197761194029,0.383189382768064,0.37541151708133197
0.1,149,2058,18529,adaptation_platt_probability_0.5,,-0.026119562775920344,1.1949423264146284,0.17788323112566223,0.5410366932688982,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,150,2058,18529,locked_zero_threshold,0.0,,,,,0.43520967132602945,0.5157932212620278,0.42594429655589794,0.6658115671641791,0.3657748753598764,0.3584651087484484
0.1,150,2058,18529,adaptation_balanced_accuracy_threshold,0.20173482983505733,,,,,0.3740083112958066,0.5093098862125018,0.3737135155696051,0.7611940298507462,0.25742574257425743,0.25311673592746503
0.1,150,2058,18529,adaptation_platt_probability_0.5,,0.0682740066966535,1.2196382003502246,0.17793941425712873,0.5411851547624887,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,151,2058,18529,locked_zero_threshold,0.0,,,,,0.4379621134437908,0.5171763529361828,0.4282494827960408,0.6646455223880597,0.36970718348430587,0.3617572453991041
0.1,151,2058,18529,adaptation_balanced_accuracy_threshold,-0.1722797212970052,,,,,0.4931188947055966,0.5126373510842669,0.46240292016441986,0.5489738805970149,0.4763008215715189,0.4704517243240326
0.1,151,2058,18529,adaptation_platt_probability_0.5,,0.03465443093358689,1.2115239879585107,0.1778812802113317,0.5410293545790629,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,152,2058,18529,locked_zero_threshold,0.0,,,,,0.43720654109773865,0.5169292981715605,0.42764400004293995,0.6653451492537313,0.36851344708938977,0.36067785633331534
0.1,152,2058,18529,adaptation_balanced_accuracy_threshold,-0.08561101139697908,,,,,0.46586432079443035,0.5191107459725808,0.448036644044613,0.6182369402985075,0.41998455164665405,0.41113929515894004
0.1,152,2058,18529,adaptation_platt_probability_0.5,,-0.08577056767346825,1.1783250339135902,0.17801818121202198,0.5414045936740024,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,153,2058,18529,locked_zero_threshold,0.0,,,,,0.43672081601813373,0.5174282549622857,0.4273842142718791,0.6676772388059702,0.3671792711186012,0.35911274218792166
0.1,153,2058,18529,adaptation_balanced_accuracy_threshold,-0.3918302169539193,,,,,0.5602029251443683,0.5064042640966224,0.4894907571879781,0.40625,0.6065585281932449,0.6035943655890765
0.1,153,2058,18529,adaptation_platt_probability_0.5,,-0.08665298951732073,1.1810643433167658,0.17802104756431716,0.5414116491765326,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,154,2058,18529,locked_zero_threshold,0.0,,,,,0.43445409897997733,0.514894209828255,0.425208347529917,0.6646455223880597,0.36514289726845023,0.35824923093529065
0.1,154,2058,18529,adaptation_balanced_accuracy_threshold,-0.09219781077779543,,,,,0.46516271790166763,0.5162909744253243,0.446809234059902,0.6114738805970149,0.4211080682536339,0.4135679205569648
0.1,154,2058,18529,adaptation_platt_probability_0.5,,0.07167293993992736,1.2199357444021965,0.17794910103326697,0.5412083469405217,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,155,2058,18529,locked_zero_threshold,0.0,,,,,0.43607318257866046,0.5168439470673807,0.42678998902537413,0.6672108208955224,0.36647707323923884,0.35868098656160613
0.1,155,2058,18529,adaptation_balanced_accuracy_threshold,-0.39605488245333154,,,,,0.5591235360785796,0.5033387232915892,0.48732687192064544,0.39948694029850745,0.607190506284671,0.6056452048140752
0.1,155,2058,18529,adaptation_platt_probability_0.5,,0.016257940845549556,1.2053641046552295,0.1778671008283588,0.5409920297167009,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,156,2058,18529,locked_zero_threshold,0.0,,,,,0.4362350909385288,0.5175197388347917,0.4270423560756692,0.6688432835820896,0.3661961940874939,0.3580873225754223
0.1,156,2058,18529,adaptation_balanced_accuracy_threshold,0.006772195056947039,,,,,0.43407631280695125,0.517419256414368,0.4254144046704064,0.6725746268656716,0.3622638859630644,0.3542015219385828
0.1,156,2058,18529,adaptation_platt_probability_0.5,,-0.1102744530140207,1.1775452251371945,0.17810949652091743,0.5416549451573872,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,157,2058,18529,locked_zero_threshold,0.0,,,,,0.4352636407793189,0.5158283311559959,0.4259911491641595,0.6658115671641791,0.36584509514781266,0.35851907820173784
0.1,157,2058,18529,adaptation_balanced_accuracy_threshold,0.12766520876702328,,,,,0.39462464245237194,0.5109051510799698,0.39258388726913857,0.7273787313432836,0.2944315708166561,0.28938420853796754
0.1,157,2058,18529,adaptation_platt_probability_0.5,,-0.1267213033700288,1.1710356238511639,0.17818133137602,0.5418572032271686,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,158,2058,18529,locked_zero_threshold,0.0,,,,,0.43645096875168654,0.5183121350798148,0.4273569934918712,0.6707089552238806,0.3659153149357489,0.35743968913594903
0.1,158,2058,18529,adaptation_balanced_accuracy_threshold,0.3634620270011887,,,,,0.3304009930379405,0.5112570770017617,0.3278116912412925,0.8479477611940298,0.1745663928094937,0.169356144422257
0.1,158,2058,18529,adaptation_platt_probability_0.5,,-0.16355619853912007,1.1642733209293914,0.17838300115598696,0.5424115902186367,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,159,2058,18529,locked_zero_threshold,0.0,,,,,0.43429219062010904,0.5169077393210899,0.42547829593236186,0.6707089552238806,0.3631065234182993,0.35528091100437154
0.1,159,2058,18529,adaptation_balanced_accuracy_threshold,0.28876532570238367,,,,,0.3501538129418749,0.5101717243910006,0.3497838158154387,0.8080690298507462,0.21227441893125482,0.20756651735117923
0.1,159,2058,18529,adaptation_platt_probability_0.5,,-0.06298609942028147,1.1872580258060887,0.17795119448089994,0.5412221246052558,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,160,2058,18529,locked_zero_threshold,0.0,,,,,0.4346160073398456,0.5149995395101594,0.42534890128706815,0.6646455223880597,0.365353556632259,0.35841113929515894
0.1,160,2058,18529,adaptation_balanced_accuracy_threshold,-0.022192313320737123,,,,,0.4428733336931297,0.5160521403541593,0.4315776233100225,0.652285447761194,0.3798188329471245,0.3723892276971234
0.1,160,2058,18529,adaptation_platt_probability_0.5,,0.020936737552420363,1.2065337906370632,0.17786948482721024,0.5409982407696162,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,161,2058,18529,locked_zero_threshold,0.0,,,,,0.43278104592800476,0.5129908572788051,0.42359595412110096,0.6623134328358209,0.3636682817217892,0.35765556694910683
0.1,161,2058,18529,adaptation_balanced_accuracy_threshold,0.021274481846461524,,,,,0.42565707809379894,0.5125940696244918,0.418161991219908,0.6744402985074627,0.35074784074152093,0.3449187759727994
0.1,161,2058,18529,adaptation_platt_probability_0.5,,0.16866523362314634,1.2452202603813258,0.17837783417809008,0.5423456860404448,0.7686329537481785,0.500116604477612,0.4348207220995686,0.0002332089552238806,1.0,0.9999460305467106
0.1,162,2058,18529,locked_zero_threshold,0.0,,,,,0.4392573803227373,0.5195673874806502,0.4296810714949302,0.6690764925373134,0.3700582824239871,0.361001673053052
0.1,162,2058,18529,adaptation_balanced_accuracy_threshold,-0.8000489282669151,,,,,0.6612337417021965,0.49381369072323233,0.4922170701522003,0.18213619402985073,0.805491187416614,0.808354471369205
0.1,162,2058,18529,adaptation_platt_probability_0.5,,-0.07509454121340683,1.1809955966207304,0.1779859205748342,0.5413128490879774,0.7685789842948891,0.5,0.43457430576747025,0.0,1.0,1.0
0.1,163,2058,18529,locked_zero_threshold,0.0,,,,,0.43445409897997733,0.5165241015011314,0.42552534471952935,0.6693097014925373,0.3637385015097254,0.3560904528037131
